Country.Name,Country.Code,Indicator.Name,Indicator.Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle East & North Africa (IDA & IBRD countries),TMN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,644.255,647.858,662.601,736.7762,719.7016,731.2805,828.0974,843.058,860.524,869.8967,768.2205,658.4244,721.7747,766.6094,792.7584,839.1587,858.1994,909.6149,957.1034,1017.5042,1043.3197,1017.0978,1081.9596,1119.1631,1189.6662,1225.3472,1252.734,1295.3775,1266.7622,1303.4998,1371.9735,1391.0126,1400.1058,1465.1119,1534.6962,1624.1969,1698.3782,1727.318,1782.2461,1826.5601,1877.1592,1867.171,1945.5657,1957.7958,1986.7052,1983.1741,2078.4396,2164.6087,2184.3643,2207.9682,2110.8255,2227.0229,2291.5323,2332.074,
Tonga,TON,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0671,0.0671,0.069,0.0792,0.0883,0.0916,0.0983,0.1081,0.1257,0.1292,0.1343,0.1602,0.1505,0.1349,0.1222,0.1396,0.1235,0.1692,0.1923,0.198,0.1947,0.2002,0.2098,0.2107,0.25,0.2203,0.2377,0.2484,0.2555,0.2574,0.2094,0.2052,0.216,0.2363,0.2223,0.232,0.2444,0.2257,0.2357,0.2432,0.2388,0.2325,0.2319,0.2334,0.2467,0.2505,0.26,0.295,0.2756,0.3086,0.3122,0.3223,0.3343,0.3421,
South Asia (IDA & IBRD),TSA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1077.4996,1075.0395,1087.0745,1100.7422,1127.4432,1166.9055,1188.316,1216.4785,1229.1302,1262.861,1281.4678,1336.4907,1366.0708,1414.0118,1473.6354,1510.8131,1586.8798,1626.0578,1702.9675,1769.3509,1780.0973,1833.9939,1877.4641,1920.3556,1983.1579,2062.1912,2121.5008,2185.5553,2220.3485,2310.3124,2347.2767,2378.4634,2418.649,2487.3032,2609.6298,2699.1236,2828.732,3001.8383,3132.6352,3299.2429,3426.324,3575.0854,3765.3084,3821.9133,4021.8385,4077.4986,4176.2433,4356.002,4524.3133,4512.0578,4338.046,4629.9388,4840.0905,5078.3472,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,806.5727,825.587,874.3196,942.3287,994.8881,960.4357,1019.8119,1023.7852,1004.4983,1089.4058,1088.645,1052.7102,1072.9034,1081.046,1119.0444,1152.1856,1157.0365,1170.0468,1208.4212,1249.5382,1280.4214,1286.9805,1315.0088,1326.6139,1385.9795,1463.257,1571.9415,1578.4922,1591.6972,1587.6864,1639.094,1674.0104,1641.3999,1727.4851,1782.9302,1820.4453,1807.9781,1845.3116,1914.1885,1885.6857,1965.0494,1995.2505,2058.19,2113.1257,2172.984,2183.4843,2215.5801,2248.9559,2297.6341,2360.619,2288.2718,2330.4434,2337.4058,2353.7685,
Trinidad and Tobago,TTO,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,9.0984,9.1298,8.8312,9.2471,9.5009,8.9392,10.0696,10.9751,11.349,11.088,11.9183,12.3565,13.3985,14.076,14.7628,15.1309,14.8758,15.1669,15.9466,15.9705,15.9017,16.1288,16.3861,16.171,17.9054,17.3225,18.3964,18.2532,22.0218,22.5954,23.4694,26.3012,28.3506,32.4093,34.4602,41.5458,45.7028,46.5136,45.3818,44.3785,48.0768,48.2142,44.6885,43.876,43.7186,43.313,40.0133,39.0435,39.2443,39.9977,36.5129,35.398,34.8026,34.187,
Tunisia,TUN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,10.4735,10.8455,11.5688,11.6749,12.5202,12.9645,12.9594,14.0554,14.7578,15.8899,17.0774,17.5298,17.3948,19.1231,19.8454,20.3417,20.5788,20.8956,21.6153,22.7599,23.2197,24.2817,25.442,25.9977,25.7411,26.236,27.2381,27.6881,29.0041,30.5523,31.6287,32.6048,32.3521,32.0608,33.6348,34.8521,36.2335,37.0802,38.3597,38.2456,40.1318,38.2383,40.2435,39.9762,41.9327,42.3591,41.5544,41.7684,41.7584,41.7706,40.1968,43.0972,42.4361,43.5785,
Turkiye,TUR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,99.8447,103.91,112.5337,118.3195,121.4166,128.4204,138.5157,148.1755,148.0292,142.7835,147.5321,150.6466,158.8306,162.7113,169.1626,173.4051,185.6936,198.3556,193.6716,208.1327,221.6944,218.0293,227.5729,233.9417,229.6699,247.4974,268.3164,282.1329,287.0139,288.6507,314.1904,292.4185,298.6747,312.277,315.9078,327.8513,363.3808,392.4467,390.7069,398.0576,414.3622,438.8685,458.6279,455.3842,481.8576,496.6492,525.6744,571.3984,577.0447,566.7464,583.3643,624.6322,598.844,606.4299,
Tuvalu,TUV,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0019,0.0019,0.0019,0.002,0.002,0.002,0.0022,0.0022,0.0024,0.0026,0.0026,0.0024,0.0025,0.003,0.003,0.0033,0.0034,0.0033,0.0033,0.0033,0.0034,0.0034,0.0034,0.0035,0.0035,0.0035,0.0036,0.0036,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0038,0.0038,0.0038,0.0038,0.0038,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.004,0.004,
Tanzania,TZA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,19.4676,19.644,20.1623,20.3081,20.6754,21.1801,22.1817,22.6059,23.2805,23.9579,24.2502,25.0881,25.8635,26.2458,25.4245,25.9723,26.6885,27.5348,27.8641,28.1599,28.6549,28.9393,29.0806,30.0212,30.7279,34.6617,33.3599,32.9915,34.5743,37.776,38.7392,39.4218,41.39,43.0552,44.5328,46.5145,48.0653,47.9291,50.055,50.579,53.8804,58.6733,61.5167,65.8198,67.4898,71.3815,73.6476,74.0274,75.6335,80.1164,83.3068,87.0754,87.5848,89.8154,
Uganda,UGA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,10.9021,11.0025,11.3268,11.527,11.8469,12.1166,12.7012,12.6518,13.2323,13.3825,12.8387,12.8225,13.057,13.2572,13.6225,13.9246,14.4254,12.6322,13.3872,13.9182,15.0966,15.69,16.0876,16.5359,16.2757,16.8688,17.2851,17.7732,18.4616,18.9614,19.4199,20.0065,20.8692,21.731,22.3364,23.4742,24.3988,25.6368,33.1052,34.4087,35.4636,37.0265,38.2119,39.2428,40.9606,42.9855,44.8644,45.3552,47.2871,49.1738,50.2018,53.0566,53.0807,53.371,
Ukraine,UKR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,607.1252,610.7995,641.4134,676.6017,705.5255,735.3255,757.4306,770.9068,817.9774,833.3416,854.3852,843.6173,842.9394,846.0631,851.7486,854.7862,872.3724,896.575,902.4081,899.4806,968.5267,910.6055,806.7462,715.0197,603.9073,588.155,510.0062,488.5344,463.488,460.8119,454.5307,453.5125,457.4292,489.8434,463.415,451.6037,449.7243,463.9236,447.8411,381.6224,404.1694,435.7983,426.5546,418.0049,366.0858,310.6145,317.8601,291.9491,305.1995,296.8554,287.5521,281.5444,216.4748,216.0928,
Upper middle income,UMC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,5436.1417,5521.7032,5722.1312,6021.2029,6150.6304,6471.9823,6769.0503,7067.4325,7389.0485,7528.8867,7514.3046,7379.3683,7546.7621,7702.2073,7992.291,8082.4843,8322.1107,8659.183,8964.0771,9208.2198,9477.5152,9553.1509,9630.2911,9773.1682,9958.5863,10453.641,10505.8467,10661.5417,10738.3321,10707.4995,11098.1588,11335.9017,11771.5763,12782.2937,13860.9293,14882.041,15893.7488,16695.9975,17089.7205,17564.1052,18742.1096,19955.9705,20519.3937,21160.2058,21350.6358,21095.5806,21217.27,21649.263,22376.3307,22805.3254,22727.435,23748.5199,23834.1558,24762.1056,
Uruguay,URY,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,28.86,28.476,29.3707,30.1748,31.3257,33.3138,31.756,31.4162,31.7899,33.4449,35.5332,35.7052,34.896,30.6391,28.9756,29.4898,29.6519,31.4579,33.5341,32.1993,29.2532,31.1376,33.0628,33.7915,33.9226,34.2673,35.6697,35.3779,34.9608,36.1162,34.2044,33.7786,34.5215,35.4633,37.5407,37.7033,39.711,38.7964,42.46,41.8284,38.8179,40.0805,40.6411,39.4307,39.5672,39.9937,40.2134,39.3442,39.0017,39.5236,38.9164,42.5713,42.1519,41.6341,
United States,USA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,5788.6494,5661.5607,5930.7829,6128.9859,5949.0548,5729.8847,6043.4953,6199.4351,6193.0811,6258.5927,6025.772,5945.684,5676.4835,5645.1911,5872.8177,5881.121,5832.4581,5991.3945,6227.0456,6291.0606,6209.2947,6151.7909,6249.6825,6372.3574,6479.2191,6543.4297,6711.3773,6992.3475,7038.5345,7043.7367,7203.3344,7118.6222,6947.4117,7015.2909,7110.399,7123.6333,7011.7599,7106.6268,6927.6771,6461.8831,6709.5343,6509.5922,6268.253,6409.4189,6448.3313,6328.9979,6206.2848,6151.7724,6337.3997,6212.4567,5671.6044,5997.6507,6046.2157,5960.8044,
Uzbekistan,UZB,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,79.7375,81.0432,84.95,89.0632,93.7579,101.2654,102.7424,106.1735,111.0725,114.4716,121.5498,124.7634,128.3573,132.5075,136.9606,141.1794,146.0851,151.0098,153.4877,154.4233,164.5037,163.7728,149.0081,150.075,147.3848,139.6486,144.6139,143.5795,159.6772,158.3817,167.6163,173.6172,184.3741,172.8642,174.6286,175.6336,187.0937,180.1171,191.4359,173.3509,192.9007,198.5714,187.2793,186.5149,178.5415,173.8436,183.7303,188.8492,196.0547,201.0249,197.9939,210.3176,216.2993,214.5314,
St. Vincent and the Grenadines,VCT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0457,0.0467,0.0495,0.051,0.0502,0.0534,0.0528,0.0552,0.056,0.0569,0.0576,0.0585,0.0587,0.0598,0.064,0.0645,0.0624,0.0596,0.067,0.0762,0.0771,0.0746,0.0812,0.0753,0.0991,0.1047,0.0988,0.1099,0.1175,0.1186,0.0927,0.0994,0.1068,0.1109,0.1159,0.1184,0.1265,0.1329,0.137,0.1814,0.1536,0.1267,0.1447,0.1377,0.1477,0.1501,0.156,0.1639,0.1565,0.1562,0.1362,0.1453,0.1457,0.1508,
"Venezuela, RB",VEN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,106.4944,105.9071,105.5677,115.6059,112.8361,105.973,109.7161,112.7619,118.7109,131.3898,139.8586,140.7166,142.1134,139.9984,145.0386,143.5599,146.311,152.3392,150.8373,157.9045,163.3238,168.3567,169.3215,173.6988,187.6361,190.3938,206.4955,211.435,216.6873,212.4212,222.224,228.3801,229.6829,224.7185,235.1047,244.0595,246.8723,245.8706,256.9994,255.0244,260.1521,257.1569,283.6017,282.672,280.4219,262.189,245.623,230.4463,213.2005,187.6059,136.3366,134.6932,143.914,152.3899,
British Virgin Islands,VGB,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0158,0.0163,0.0181,0.0183,0.0179,0.0197,0.0192,0.0202,0.0201,0.0201,0.0204,0.0251,0.024,0.0238,0.0205,0.0204,0.0164,0.0271,0.0286,0.0292,0.029,0.0293,0.0295,0.0291,0.0296,0.0294,0.0349,0.0357,0.0364,0.0368,0.0397,0.04,0.0434,0.047,0.0482,0.0501,0.058,0.0619,0.0684,0.0772,0.0845,0.0695,0.0712,0.0799,0.0849,0.0866,0.0923,0.082,0.1017,0.0946,0.0795,0.0866,0.087,0.0911,
Virgin Islands (U.S.),VIR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0224,0.0192,0.0209,0.0213,0.0219,0.0227,0.023,0.0235,0.024,0.0244,0.0252,0.0256,0.0268,0.0274,0.0279,0.0286,0.0295,0.0177,0.0239,0.0239,0.0236,0.0237,0.0238,0.0236,0.0237,0.0237,0.0236,0.0235,0.0234,0.0233,0.0232,0.024,0.024,0.024,0.024,0.024,0.024,0.0242,0.0242,0.0242,0.0241,0.0242,0.0242,0.0242,0.0244,0.0243,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,
Viet Nam,VNM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,89.7625,88.9868,89.4583,93.2454,91.1448,90.8185,89.9196,93.5292,92.5669,92.3334,93.3349,94.9747,97.572,98.746,98.8697,99.8121,102.1411,103.5064,105.1507,103.3838,104.4231,108.4886,111.4797,117.2932,123.6628,131.001,138.4595,144.2246,153.2005,158.3521,164.303,169.1682,183.4942,192.0113,214.2788,226.4851,233.2332,247.1733,258.1148,277.6067,294.3619,296.7529,296.2966,305.0427,320.587,344.0648,366.5888,373.2857,430.6844,486.618,497.4168,490.5525,473.6299,524.1335,
Vanuatu,VUT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.2922,0.3139,0.3217,0.3638,0.3988,0.3907,0.4017,0.397,0.3869,0.3872,0.3936,0.3767,0.382,0.3883,0.3791,0.414,0.4028,0.4144,0.4455,0.4397,0.4724,0.4784,0.4588,0.4841,0.4913,0.488,0.4941,0.5003,0.5068,0.5178,0.529,0.5191,0.518,0.5482,0.5304,0.5394,0.5397,0.6677,0.6712,0.654,0.6773,0.7118,0.681,0.6852,0.7119,0.6422,0.5684,0.5604,0.6237,0.6235,0.6291,0.6438,0.6587,0.6702,
World,WLD,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,24002.75174,24048.40822,24971.27873,26185.4187,26182.14842,26194.50368,27323.85886,27990.64833,28695.04598,29385.10667,29094.82844,28567.59026,28355.74766,28582.58351,29372.78912,29672.27267,30150.59869,30886.54273,31835.61841,32401.59201,32726.22802,32778.7073,32691.24471,32754.4996,33105.29661,33930.45346,34568.27177,34977.18083,35063.25697,35288.37902,36175.14634,36459.50525,36898.84109,38408.48924,39984.01149,41296.88492,42471.71766,43748.94101,44027.32505,43604.46352,45814.94339,47176.99629,47789.98969,48587.89911,48930.17684,48808.76718,49058.44126,49878.73381,51026.62745,51278.34792,49327.53889,51568.25003,51968.4716,52962.90086,
Samoa,WSM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.1578,0.1581,0.1629,0.1782,0.2018,0.1892,0.1902,0.1954,0.1971,0.207,0.2181,0.2216,0.24,0.2408,0.2584,0.253,0.2403,0.2649,0.2663,0.2887,0.2955,0.2997,0.2926,0.3137,0.32,0.3028,0.3049,0.3094,0.3159,0.3164,0.3637,0.3927,0.4002,0.4065,0.4049,0.4125,0.4134,0.4261,0.4296,0.4401,0.4692,0.4817,0.4869,0.5015,0.5101,0.5658,0.5721,0.5683,0.548,0.5705,0.5656,0.6171,0.6357,0.6461,
Kosovo,XKX,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,5.3979,5.6946,5.9554,6.2601,6.4837,6.502,6.8167,6.9383,7.2731,7.5511,8.5161,8.6393,9.2224,9.7887,10.0083,10.4688,11.0908,11.9962,15.7862,16.5838,17.5055,19.3732,19.9442,20.0031,22.5912,23.1841,24.0662,25.733,26.6983,29.5845,32.4256,33.4,33.7287,38.933,39.9073,44.18,48.7014,50.9183,50.2156,53.4719,52.9791,47.3661,44.4647,52.8965,51.6161,31.426,27.1586,28.8365,31.9363,33.6202,32.8781,33.4307,33.175,32.2429,
South Africa,ZAF,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,241.1223,240.6281,247.9268,267.0088,276.0882,294.2918,310.3143,312.549,292.1498,302.0015,317.6637,334.1902,343.2643,346.5641,367.679,373.1236,371.2071,388.295,394.0456,392.8052,406.9963,399.3435,393.3307,397.5482,404.3382,423.1472,437.3616,456.7647,463.9921,446.6648,451.2494,462.2393,476.6529,503.5274,537.912,549.8229,553.9552,576.0742,606.0431,574.1735,582.4778,562.8735,583.0207,595.4015,608.8516,583.2926,583.2915,595.3176,598.0694,602.8509,541.7096,550.9844,533.0269,522.1155,
Zambia,ZMB,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,12.4635,12.7185,13.299,13.7594,13.9768,14.2695,14.6997,14.4457,14.2677,14.067,14.1314,14.1038,14.5751,14.3354,14.0274,14.6682,15.0254,15.1188,15.511,15.8306,15.4818,15.665,15.6933,15.3571,14.6106,14.2523,13.7767,14.916,15.0939,15.1176,14.829,15.2262,15.0519,15.2761,15.4387,16.1226,16.4388,15.8752,16.0462,17.8437,18.87,18.7092,22.0585,22.8477,23.5033,23.6157,24.2198,25.9303,27.2551,26.825,27.3441,28.2491,29.8458,30.4844,
Zimbabwe,ZWE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,21.7236,22.3205,21.962,23.5698,23.6554,22.9665,24.0951,23.3026,22.28,21.6564,21.9372,21.8576,22.1904,22.094,22.6785,24.8155,27.1115,31.0759,30.7438,31.1324,34.348,34.3208,35.25,30.7433,29.8601,29.7365,31.1546,30.1725,31.0515,34.3028,32.4709,32.6424,30.0185,26.7852,25.9553,27.2571,26.1793,26.2003,23.5997,24.2902,27.4834,34.0083,31.1238,31.3296,29.123,30.2053,28.4065,27.8865,29.9075,28.3694,26.7706,28.8784,29.8254,31.0193,
